timekey,M1,M2,GDP,REAL_GDP,PERSONAL_INCOME,DISPOSABLE_INCOME,PCE,SAVING_RATE,UNEMPLOYMENT,NONFARM_PAYROLL,LABOR_FORCE,FED_FUNDS,TREASURY_3M,TREASURY_2Y,TREASURY_5Y,TREASURY_10Y,TREASURY_30Y,BBB_CORPORATE,CPI,CORE_CPI,PCE_INFLATION,INDUSTRIAL_PRODUCTION,RETAIL_SALES,HOUSE_PRICE_INDEX,M1_AVG,M2_AVG,GDP_AVG,REAL_GDP_AVG,PERSONAL_INCOME_AVG,DISPOSABLE_INCOME_AVG,PCE_AVG,SAVING_RATE_AVG,UNEMPLOYMENT_AVG,NONFARM_PAYROLL_AVG,LABOR_FORCE_AVG,FED_FUNDS_AVG,TREASURY_3M_AVG,TREASURY_2Y_AVG,TREASURY_5Y_AVG,TREASURY_10Y_AVG,TREASURY_30Y_AVG,BBB_CORPORATE_AVG,CPI_AVG,CORE_CPI_AVG,PCE_INFLATION_AVG,INDUSTRIAL_PRODUCTION_AVG,RETAIL_SALES_AVG,HOUSE_PRICE_INDEX_AVG
122,1766.2,8718.9,15141.607,16872.266,12673.4,12589.9,10327.1,6.1,9.5,130342.0,153975.0,0.19,0.16,0.42,1.27,2.53,3.69,5.58,218.275,221.711,90.592,92.8533,313785.0,143.012,1746.3,8682.300000000001,15141.607,16872.266,12638.333333333334,12578.5,10300.766666666668,6.133333333333333,9.466666666666667,130391.0,153917.33333333334,0.18666666666666668,0.15484375,0.53875,1.545,2.78453125,3.85609375,5.77546875,217.93433333333334,221.52766666666665,90.49066666666666,92.56726666666667,311363.0,143.96733333333333
123,1836.7,8822.9,15309.474,16960.864,12873.1,12680.6,10471.0,6.2,9.3,130830.0,153650.0,0.18,0.12,0.61,2.01,3.3,4.34,5.98,220.472,222.343,91.268,93.5916,323421.0,142.049,1815.1666666666667,8793.633333333333,15309.474,16960.864,12787.4,12626.066666666666,10430.333333333334,5.966666666666666,9.5,130733.33333333333,153803.33333333334,0.18666666666666668,0.13951612903225807,0.48709677419354835,1.5033870967741934,2.8783870967741936,4.167096774193548,5.917619047619048,219.69899999999998,222.10733333333334,91.07033333333334,92.9545,320605.0,142.2446666666667
124,1896.5,8967.0,15351.448,16920.632,13178.2,12742.7,10619.7,6.3,9.0,131282.0,153376.0,0.14,0.09,0.8,2.24,3.47,4.51,6.05,223.046,223.454,92.166,93.9684,331161.0,139.971,1870.9666666666665,8907.066666666668,15351.448,16920.632,13138.166666666666,12753.133333333333,10558.199999999999,6.6000000000000005,9.033333333333333,131058.33333333333,153284.33333333334,0.15666666666666668,0.1267741935483871,0.6937096774193549,2.1193548387096777,3.4574193548387098,4.559193548387097,6.086612903225807,222.04366666666667,223.15666666666667,91.835,93.45393333333334,328294.6666666667,140.60633333333334
125,1963.4,9176.7,15557.539,17035.114,13295.7,12756.9,10694.8,6.5,9.1,131931.0,153346.0,0.09,0.03,0.45,1.76,3.18,4.38,5.9,224.806,224.697,92.819,94.0493,335108.0,139.856,1934.0,9103.266666666668,15557.539,17035.114,13249.199999999999,12727.833333333334,10673.033333333333,6.366666666666667,9.066666666666666,131744.0,153456.0,0.09333333333333334,0.04523809523809524,0.5615873015873016,1.8544444444444443,3.2014285714285715,4.3382539682539685,5.847619047619047,224.56833333333336,224.19966666666667,92.738,93.82623333333333,333568.6666666667,139.91966666666667
126,2120.0,9545.3,15647.68,17031.313,13401.5,12781.7,10783.2,6.4,9.0,132344.0,154131.0,0.08,0.02,0.25,0.96,1.92,2.9,5.22,226.597,226.118,93.327,95.0244,339011.0,138.66,2077.133333333333,9469.699999999999,15647.68,17031.313,13392.533333333333,12795.666666666666,10755.033333333333,6.6000000000000005,9.0,132154.0,153726.33333333334,0.08333333333333333,0.025,0.27921875,1.1440625,2.41421875,3.6909375,5.45609375,226.03266666666664,225.73266666666666,93.16666666666667,94.87253333333332,336365.3333333333,139.22966666666665
127,2165.7,9677.4,15842.259,17222.583,13548.9,12898.5,10817.8,7.2,8.5,132888.0,153995.0,0.07,0.02,0.25,0.83,1.89,2.89,5.16,227.223,227.405,93.574,96.1809,343093.0,136.661,2158.733333333333,9628.433333333332,15842.259,17222.583,13458.333333333334,12824.366666666667,10809.166666666666,6.633333333333333,8.633333333333333,132710.33333333334,154028.0,0.07333333333333335,0.014754098360655738,0.2636065573770492,0.9526229508196721,2.0467213114754097,3.040983606557377,5.25327868852459,227.04733333333334,226.93666666666664,93.47433333333333,95.84926666666667,342121.6666666667,137.24666666666667
128,2227.8,9846.2,16068.805,17367.01,13798.5,13066.4,10993.9,7.6,8.2,133748.0,154749.0,0.13,0.07,0.33,1.04,2.23,3.35,5.3,228.807,228.478,94.284,96.5609,351748.0,137.894,2212.2333333333336,9799.633333333333,16068.805,17367.01,13720.4,13021.166666666666,10959.300000000001,7.433333333333334,8.266666666666667,133500.33333333334,154600.33333333334,0.10333333333333333,0.07064516129032258,0.28951612903225804,0.8983870967741936,2.04,3.1433870967741933,5.202258064516129,228.32600000000002,228.12966666666668,94.09400000000001,96.79553333333332,349249.6666666667,137.00366666666667
129,2275.3,10013.0,16207.115,17444.525,13837.1,13097.2,10989.8,7.9,8.2,134012.0,155083.0,0.16,0.09,0.33,0.72,1.67,2.76,5.06,228.524,229.623,94.254,97.4768,345339.0,141.019,2256.266666666667,9951.933333333332,16207.115,17444.525,13851.833333333334,13108.733333333332,11005.033333333333,7.900000000000001,8.2,133923.33333333334,154831.33333333334,0.15333333333333335,0.08828125,0.28953125,0.78890625,1.82578125,2.93765625,5.09390625,228.808,229.25066666666666,94.32133333333333,97.39576666666666,348041.6666666667,140.102
130,2386.6,10216.6,16319.541,17469.65,13914.1,13053.1,11105.3,7.2,7.8,134517.0,155160.0,0.14,0.1,0.23,0.62,1.65,2.82,4.72,231.015,230.659,94.893,97.2217,354575.0,142.898,2351.9,10139.566666666668,16319.541,17469.65,13811.833333333334,13004.833333333334,11059.366666666667,6.966666666666666,8.033333333333333,134337.33333333334,154957.0,0.14333333333333334,0.10158730158730159,0.25777777777777783,0.6688888888888889,1.6412698412698414,2.743968253968254,4.875714285714286,229.841,230.28733333333332,94.59533333333333,97.38883333333332,351097.6666666667,142.27599999999998
131,2460.7,10474.4,16420.419,17489.852,14581.4,13642.7,11181.2,10.9,7.9,135074.0,155628.0,0.16,0.05,0.25,0.72,1.78,2.95,4.63,231.221,231.725,95.094,98.1884,357519.0,145.49,2440.6666666666665,10369.666666666666,16420.419,17489.852,14287.1,13366.800000000001,11165.666666666666,9.133333333333333,7.8,134855.66666666666,155506.66666666666,0.16,0.08967213114754098,0.26754098360655737,0.6901639344262296,1.7070491803278687,2.8631147540983606,4.574262295081967,231.36933333333332,231.35966666666664,95.12566666666667,97.87596666666667,356141.3333333333,144.55066666666667
132,2476.3,10572.9,16648.189,17662.4,13932.2,12852.1,11290.1,4.8,7.5,135689.0,155005.0,0.14,0.07,0.25,0.77,1.87,3.1,4.83,232.282,232.794,95.488,99.047,362148.0,149.952,2473.9666666666667,10529.033333333333,16648.189,17662.4,13904.866666666667,12837.166666666666,11277.666666666666,4.8,7.733333333333333,135497.0,155360.0,0.14333333333333334,0.08633333333333335,0.2628333333333333,0.8226666666666667,1.951,3.134666666666667,4.8100000000000005,232.29933333333335,232.53066666666666,95.459,98.62133333333333,362544.0,148.17966666666666
133,2521.0,10692.3,16728.687,17709.671,14083.9,12955.7,11344.4,5.4,7.5,136279.0,155749.0,0.09,0.04,0.36,1.41,2.52,3.52,5.35,232.445,233.35,95.673,99.2221,364181.0,154.191,2516.4666666666667,10642.466666666667,16728.687,17709.671,14037.1,12934.433333333334,11315.699999999999,5.266666666666667,7.533333333333334,136082.33333333334,155559.66666666666,0.11666666666666665,0.051562500000000004,0.27015625,0.909375,1.98625,3.140625,4.82453125,232.045,233.05933333333334,95.50833333333333,99.06830000000001,362507.3333333333,152.84733333333335
134,2585.5,10850.0,16953.838,17860.45,14181.7,13027.5,11445.9,5.3,7.2,136821.0,155687.0,0.08,0.02,0.33,1.39,2.64,3.69,5.39,233.544,234.7,95.976,100.021,365668.0,158.214,2559.7000000000003,10790.366666666667,16953.838,17860.45,14123.666666666666,12979.633333333333,11408.366666666667,5.233333333333333,7.233333333333333,136619.33333333334,155630.33333333334,0.08333333333333333,0.0321875,0.3659375,1.50375,2.7065625,3.714375,5.40234375,233.29999999999998,234.30533333333332,95.90066666666667,99.4698,365818.0,156.92100000000002
135,2674.2,11047.8,17192.019,18016.147,14266.5,13019.1,11593.2,4.5,6.7,137373.0,155182.0,0.09,0.07,0.38,1.75,3.04,3.96,5.37,234.719,235.759,96.414,100.374,369499.0,160.99,2648.0666666666666,11001.633333333333,17192.019,18016.147,14209.466666666667,12997.533333333333,11551.233333333332,4.566666666666666,6.933333333333334,137243.33333333334,155040.0,0.08666666666666667,0.06016129032258064,0.32725806451612904,1.439032258064516,2.7441935483870967,3.7861290322580645,5.357096774193548,234.1626666666667,235.34633333333332,96.25433333333332,100.1453,367603.6666666667,160.09833333333333
136,2749.3,11219.1,17197.738,17953.974,14555.0,13219.9,11722.3,5.2,6.7,137985.0,156028.0,0.08,0.05,0.44,1.73,2.73,3.56,4.99,236.028,236.625,96.815,101.7435,375285.0,163.07299999999998,2731.2000000000003,11173.300000000001,17197.738,17953.974,14460.199999999999,13149.133333333333,11646.0,5.233333333333333,6.666666666666667,137752.66666666666,155621.0,0.07333333333333335,0.04934426229508197,0.3747540983606557,1.6034426229508196,2.7654098360655737,3.6849180327868853,5.119508196721312,235.621,236.25699999999998,96.69633333333333,100.82683333333334,371101.3333333333,162.50366666666665
137,2817.2,11383.7,17518.508,18185.911,14760.1,13360.4,11861.7,5.6,6.1,138849.0,155707.0,0.1,0.04,0.47,1.62,2.53,3.34,4.71,237.231,237.837,97.253,102.5774,380618.0,164.05,2792.2333333333336,11325.4,17518.508,18185.911,14691.366666666667,13314.5,11810.433333333334,5.533333333333334,6.2,138552.66666666666,155586.66666666666,0.09333333333333334,0.03301587301587302,0.4195238095238095,1.6576190476190475,2.620952380952381,3.4425396825396826,4.8219047619047615,236.87233333333333,237.47933333333333,97.129,102.21463333333332,379945.6666666667,163.689
138,2861.2,11503.7,17804.228,18406.941,14951.2,13486.3,11991.4,5.5,5.9,139563.0,156040.0,0.09,0.02,0.58,1.78,2.52,3.21,4.81,237.477,238.786,97.413,102.9417,382277.0,165.89,2828.5,11468.199999999999,17804.228,18406.941,14888.833333333334,13439.666666666666,11959.833333333334,5.433333333333334,6.066666666666666,139301.66666666666,156059.0,0.09000000000000001,0.02640625,0.515,1.7015625,2.49953125,3.2653125,4.74234375,237.47833333333332,238.462,97.39433333333334,102.78976666666667,382446.3333333333,165.22066666666666
139,2955.8,11701.9,17912.079,18500.031,15170.9,13719.1,12096.1,6.0,5.6,140364.0,156332.0,0.12,0.04,0.67,1.65,2.17,2.75,4.68,236.252,239.584,97.12,103.6151,380682.0,168.03599999999997,2908.133333333333,11632.533333333333,17912.079,18500.031,15095.866666666667,13631.4,12081.566666666666,5.666666666666667,5.7,140083.66666666666,156414.33333333334,0.09999999999999999,0.02258064516129032,0.5366129032258065,1.600967741935484,2.2759677419354842,2.9661290322580647,4.7337096774193546,236.88833333333332,239.41099999999997,97.265,103.39133333333332,382821.3333333333,167.328
140,3001.2,11903.7,18063.529,18666.621,15314.2,13811.3,12176.1,5.9,5.4,140923.0,156643.0,0.11,0.03,0.56,1.37,1.94,2.54,4.49,235.976,240.755,97.008,101.7869,383681.0,169.77900000000002,2994.0,11866.033333333333,18063.529,18666.621,15286.1,13819.0,12119.800000000001,6.2,5.533333333333334,140772.66666666666,156772.33333333334,0.11,0.02459016393442623,0.6045901639344262,1.4572131147540983,1.9688524590163934,2.5514754098360655,4.501311475409836,235.35500000000002,240.246,96.829,102.2386,379931.0,169.16566666666668
141,3014.8,12005.6,18279.784,18782.243,15479.0,13874.1,12307.9,5.7,5.3,141709.0,157062.0,0.13,0.01,0.64,1.63,2.35,3.11,5.18,237.657,242.064,97.516,100.4588,387199.0,171.459,2998.6,11969.4,18279.784,18782.243,15431.733333333332,13860.566666666666,12264.133333333333,5.8,5.433333333333334,141481.0,157257.66666666666,0.12333333333333334,0.01828125,0.61265625,1.52515625,2.164375,2.88203125,4.8309375,236.96,241.69933333333333,97.31233333333334,100.81726666666667,386082.3333333333,170.86766666666665
142,3038.0,12154.8,18401.626,18857.418,15570.5,13972.2,12386.4,5.8,5.0,142275.0,156733.0,0.14,0.0,0.64,1.37,2.06,2.87,5.35,237.498,243.316,97.477,100.633,388551.0,173.804,3029.133333333333,12099.233333333332,18401.626,18857.418,15546.533333333333,13937.9,12382.5,5.666666666666667,5.1000000000000005,142130.33333333334,156967.33333333334,0.1366666666666667,0.04265625,0.6925,1.5557812500000001,2.223125,2.96,5.24296875,237.855,242.89933333333332,97.56466666666667,100.8796,390024.6666666667,172.95000000000002
143,3106.3,12368.7,18435.137,18892.206,15668.4,14060.2,12452.0,5.8,5.0,143077.0,158035.0,0.24,0.16,1.06,1.76,2.27,3.01,5.5,237.761,244.547,97.456,98.9471,389551.0,176.516,3066.2666666666664,12290.766666666668,18435.137,18892.206,15630.6,14016.833333333334,12423.366666666667,5.733333333333333,5.033333333333333,142821.33333333334,157555.0,0.16,0.12548387096774194,0.8382258064516129,1.5841935483870968,2.190483870967742,2.9606451612903224,5.417419354838709,237.837,244.18533333333335,97.49033333333334,99.51333333333334,388382.3333333333,175.665
144,3157.8,12629.0,18525.933,19001.69,15731.6,14135.4,12537.0,5.9,5.0,143662.0,159179.0,0.36,0.21,0.73,1.21,1.78,2.61,4.9,238.08,245.913,97.673,98.1635,388998.0,178.145,3135.8333333333335,12571.066666666666,18525.933,19001.69,15707.666666666666,14130.6,12523.166666666666,5.866666666666667,4.8999999999999995,143426.33333333334,158699.66666666666,0.36000000000000004,0.2904918032786885,0.8362295081967213,1.3698360655737705,1.9142622950819672,2.7185245901639346,5.2986885245901645,237.68933333333334,245.45933333333335,97.538,98.84193333333333,388836.6666666667,177.67166666666665
145,3242.5,12835.4,18711.702,19062.709,15821.4,14104.9,12731.2,4.9,4.9,144146.0,158967.0,0.38,0.26,0.58,1.01,1.49,2.3,4.41,240.222,247.54,98.325,98.7315,397113.0,180.07,3226.4666666666667,12772.800000000001,18711.702,19062.709,15785.833333333334,14102.199999999999,12665.133333333333,5.233333333333333,4.933333333333334,143967.0,158964.0,0.37333333333333335,0.259375,0.77125,1.24046875,1.75015625,2.5659375,4.66015625,239.59033333333332,247.076,98.157,98.48796666666668,393508.0,179.40666666666667
146,3319.6,13034.2,18892.639,19197.938,15999.1,14209.1,12846.6,5.1,5.0,144967.0,159714.0,0.4,0.29,0.77,1.14,1.6,2.32,4.29,241.176,248.842,98.666,98.6552,398797.0,182.799,3290.8333333333335,12965.933333333334,18892.639,19197.938,15940.633333333333,14181.966666666667,12797.133333333333,5.1,4.8999999999999995,144716.33333333334,159490.0,0.39666666666666667,0.29828125,0.728125,1.12859375,1.564375,2.28,4.256875,240.60733333333334,248.3646666666667,98.49566666666665,98.74770000000001,397211.6666666667,181.821
147,3345.4,13226.1,19089.379,19304.352,16182.5,14313.7,13005.9,5.0,4.7,145408.0,159678.0,0.54,0.51,1.2,1.93,2.45,3.06,4.73,242.637,249.92,99.071,99.0406,405114.0,185.697,3341.5,13171.533333333333,19089.379,19304.352,16116.5,14274.233333333332,12921.966666666667,5.233333333333333,4.766666666666667,145219.0,159596.33333333334,0.45,0.43327868852459017,1.0095081967213115,1.6147540983606556,2.138688524590164,2.83,4.640327868852459,242.13466666666667,249.51433333333333,98.94666666666666,98.70286666666668,401143.6666666667,184.71766666666667
148,3455.8,13428.7,19280.084,19398.343,16415.1,14476.3,13139.9,5.6,4.4,145969.0,160137.0,0.79,0.76,1.27,1.93,2.4,3.02,4.64,243.892,250.944,99.535,99.0492,407630.0,187.975,3421.6,13365.566666666666,19280.084,19398.343,16357.299999999997,14422.266666666668,13097.333333333334,5.5,4.566666666666666,145815.0,159872.0,0.7000000000000001,0.6061290322580645,1.2443548387096774,1.9479032258064515,2.4466129032258066,3.0461290322580648,4.662419354838709,243.83866666666665,250.803,99.524,98.76686666666666,408018.0,187.34900000000002
149,3525.5,13558.5,19438.643,19506.949,16604.0,14618.7,13225.2,6.0,4.3,146583.0,160192.0,1.04,1.03,1.38,1.89,2.31,2.84,4.4,244.163,251.746,99.766,100.337,409067.0,190.476,3499.2666666666664,13526.633333333333,19438.643,19506.949,16551.066666666666,14579.566666666666,13188.766666666668,6.0,4.366666666666667,146379.0,160201.66666666666,0.9500000000000001,0.9080952380952381,1.2976190476190477,1.8111111111111111,2.260952380952381,2.896984126984127,4.492857142857143,244.12,251.46766666666667,99.72433333333333,100.16886666666666,408270.0,189.59
150,3563.6,13723.0,19692.595,19660.766,16841.9,14706.0,13417.3,5.9,4.3,147007.0,161140.0,1.15,1.06,1.47,1.92,2.33,2.86,4.33,246.435,252.812,100.4,99.7482,419021.0,193.718,3563.9,13671.0,19692.595,19660.766,16747.166666666668,14681.5,13325.066666666666,6.0,4.333333333333333,146899.33333333334,160729.33333333334,1.1533333333333333,1.053968253968254,1.3626984126984127,1.8134920634920635,2.2414285714285715,2.8174603174603177,4.333174603174603,245.287,252.444,100.07666666666667,99.82233333333333,412580.0,192.59133333333332
151,3612.6,13873.8,20037.088,19882.352,17058.2,14797.9,13666.1,5.0,4.1,147523.0,160535.0,1.3,1.39,1.89,2.2,2.4,2.74,4.17,247.805,254.344,100.821,101.4871,425545.0,197.141,3612.8333333333335,13823.666666666666,20037.088,19882.352,16995.5,14772.533333333333,13551.4,5.533333333333334,4.166666666666667,147348.66666666666,160474.33333333334,1.2033333333333334,1.2266129032258064,1.6943548387096774,2.0691935483870965,2.371451612903226,2.8167741935483868,4.270483870967742,247.23833333333334,253.89533333333335,100.67566666666666,101.2419,422589.3333333333,195.94133333333332
152,3667.4,13976.0,20328.553,20044.077,17268.2,14974.8,13793.2,5.9,4.0,148280.0,161686.0,1.51,1.73,2.27,2.56,2.74,2.97,4.59,249.577,256.271,101.524,102.1943,425087.0,199.95,3649.2666666666664,13926.166666666666,20328.553,20044.077,17204.666666666668,14927.5,13745.066666666666,5.8,4.033333333333333,147998.0,161459.33333333334,1.4466666666666665,1.5821311475409836,2.1604918032786884,2.534918032786885,2.7585245901639346,3.0301639344262297,4.467049180327869,249.3216666666667,255.72866666666667,101.37966666666667,101.80380000000001,424598.6666666667,199.149
153,3655.9,14109.9,20580.912,20150.476,17488.4,15119.3,13930.4,6.3,4.0,148959.0,162210.0,1.82,1.93,2.52,2.73,2.85,2.98,4.84,251.018,257.399,102.029,103.2256,430008.0,202.18,3658.5333333333333,14051.133333333333,20580.912,20150.476,17407.166666666668,15061.433333333334,13891.266666666668,6.1000000000000005,3.9333333333333336,148707.0,161943.0,1.7366666666666666,1.8746875,2.47703125,2.765625,2.920625,3.0853125,4.7771875,250.679,257.058,101.91199999999999,102.98723333333334,429415.6666666667,201.405
154,3694.8,14229.3,20798.73,20276.154,17693.5,15237.5,14017.8,6.8,3.7,149358.0,162087.0,1.95,2.19,2.81,2.94,3.05,3.19,4.89,252.182,258.368,102.418,104.1038,431438.0,204.297,3686.866666666667,14189.133333333333,20798.73,20276.154,17648.366666666665,15220.266666666668,14002.199999999999,6.633333333333333,3.766666666666667,149219.0,162029.33333333334,1.9233333333333331,2.0746031746031743,2.6658730158730157,2.809047619047619,2.9238095238095236,3.063015873015873,4.81,251.68633333333332,257.98600000000005,102.25433333333335,103.83946666666667,431846.3333333333,203.60133333333337
155,3761.0,14382.6,20917.867,20304.874,18012.4,15506.5,14051.6,8.4,3.9,149809.0,163206.0,2.27,2.45,2.48,2.51,2.69,3.02,5.14,252.767,260.063,102.701,104.0451,428932.0,206.13,3727.066666666667,14294.933333333334,20917.867,20304.874,17852.633333333335,15365.266666666668,14099.199999999999,7.2,3.8333333333333335,149650.66666666666,162881.33333333334,2.22,2.3567213114754098,2.8027868852459017,2.8836065573770493,3.0411475409836064,3.2706557377049177,5.137741935483871,252.711,259.473,102.642,103.99579999999999,434479.3333333333,205.611
156,3738.4,14526.2,21111.6,20431.641,18226.6,15566.5,14248.6,7.9,3.8,150295.0,162904.0,2.41,2.4,2.27,2.23,2.41,2.81,4.67,254.277,261.567,103.069,102.8361,438196.0,207.062,3751.6,14484.5,21111.6,20431.641,18152.7,15554.4,14150.199999999999,8.266666666666667,3.8666666666666667,150139.66666666666,162955.33333333334,2.4033333333333333,2.4385245901639343,2.485081967213115,2.4649180327868856,2.652950819672131,3.0118032786885247,4.968360655737705,253.38566666666665,261.173,102.851,103.007,433212.0,206.80866666666668
157,3832.1,14771.4,21397.938,20602.275,18324.3,15562.1,14408.7,7.1,3.6,150839.0,163168.0,2.38,2.12,1.75,1.76,2.0,2.52,4.31,255.213,262.739,103.484,102.5425,442116.0,208.56599999999997,3803.7333333333336,14659.433333333334,21397.938,20602.275,18292.666666666668,15542.9,14350.666666666666,7.333333333333333,3.6333333333333333,150684.33333333334,162835.0,2.3966666666666665,2.354761904761905,2.127936507936508,2.121111111111111,2.338888888888889,2.781428571428571,4.6000000000000005,255.24733333333333,262.31766666666664,103.42633333333333,102.41163333333333,440788.3333333333,208.06666666666663
158,3894.0,15031.4,21717.171,20843.322,18477.3,15697.5,14590.6,7.0,3.5,151365.0,164092.0,2.04,1.88,1.63,1.55,1.68,2.12,3.88,256.43,264.388,103.733,102.4601,444555.0,210.817,3867.866666666667,14939.866666666667,21717.171,20843.322,18417.36666666667,15647.733333333332,14548.266666666668,6.8999999999999995,3.6,151157.33333333334,163818.66666666666,2.19,2.02609375,1.6859375,1.62859375,1.79796875,2.2871875,4.02578125,256.08933333333334,263.8483333333333,103.675,102.41573333333334,446126.0,209.99866666666665
159,4003.6,15348.0,21933.217,20985.448,18594.0,15683.8,14774.8,6.2,3.6,151795.0,164699.0,1.55,1.55,1.58,1.69,1.92,2.39,3.9,258.63,266.02,104.307,101.9421,449643.0,213.928,3957.5,15264.066666666666,21933.217,20985.448,18589.933333333334,15722.933333333334,14701.066666666666,6.733333333333333,3.6,151641.0,164537.0,1.6433333333333333,1.6075806451612904,1.5911290322580647,1.6133870967741937,1.7919354838709676,2.2543548387096775,3.914193548387097,257.888,265.5126666666667,104.08266666666667,101.8931,448103.3333333333,212.80133333333333
160,4266.0,15993.8,21751.238,20709.212,18591.4,15702.3,13812.8,12.4,4.4,150895.0,162559.0,0.65,0.11,0.23,0.37,0.7,1.35,4.63,258.076,267.054,104.271,97.606,420954.0,216.43200000000002,4085.4666666666667,15625.866666666667,21751.238,20709.212,18768.033333333333,15815.133333333331,14503.066666666666,8.9,3.8333333333333335,151739.33333333334,163801.0,1.26,1.104032258064516,1.0814516129032257,1.1448387096774195,1.365,1.870806451612903,3.905806451612903,258.81766666666664,267.0466666666667,104.44466666666666,100.205,438900.0,215.778
161,16554.5,18141.1,19958.291,19077.992,19949.4,17050.2,14049.2,18.3,11.0,137671.0,159994.0,0.08,0.16,0.16,0.29,0.66,1.41,3.59,257.042,265.849,104.27,91.6745,465800.0,217.476,12530.1,17666.766666666666,19958.291,19077.992,20198.266666666666,17391.833333333332,13193.300000000001,24.233333333333334,13.0,133711.66666666666,158121.33333333334,0.06,0.14222222222222222,0.19365079365079366,0.3574603174603175,0.6876190476190476,1.3807936507936507,3.9026984126984128,256.292,265.669,104.01666666666665,87.45549999999999,424684.3333333333,217.08266666666668
162,17159.2,18596.6,21704.437,20558.879,19758.2,16633.7,14668.1,13.3,7.8,141770.0,160174.0,0.09,0.1,0.13,0.28,0.69,1.46,3.44,259.997,268.933,105.057,95.8914,482702.0,225.708,16933.466666666667,18419.63333333333,21704.437,20558.879,19851.733333333334,16792.86666666667,14479.166666666666,15.033333333333333,8.799999999999999,140614.66666666666,160337.33333333334,0.09333333333333334,0.1134375,0.1409375,0.27171875,0.650625,1.36296875,3.3171875,259.22166666666664,268.248,104.835,95.60816666666666,476090.3333333333,222.37699999999998
163,17827.9,19133.2,22087.16,20791.917,19741.5,16397.7,14822.0,11.8,6.7,142548.0,160745.0,0.09,0.09,0.13,0.36,0.93,1.65,3.11,262.045,270.341,105.699,98.2039,485949.0,236.55900000000003,17602.3,18954.533333333333,22087.16,20791.917,19708.600000000002,16451.033333333333,14749.800000000001,12.200000000000001,6.766666666666667,142580.0,160792.33333333334,0.09000000000000001,0.0929032258064516,0.14967741935483872,0.36951612903225806,0.864516129032258,1.619032258064516,3.297741935483871,261.0916666666667,269.876,105.36933333333333,97.22746666666667,481597.0,233.14066666666668
164,18607.9,19823.4,22680.693,21082.134,24535.1,20520.0,15709.7,26.2,6.1,144246.0,160400.0,0.07,0.03,0.16,0.92,1.74,2.41,3.77,264.847,271.453,107.054,98.1929,539607.0,245.515,18348.5,19593.266666666666,22680.693,21082.134,22224.766666666663,18470.433333333334,15255.4,19.566666666666666,6.233333333333333,143527.0,160224.0,0.08,0.05114754098360656,0.13213114754098362,0.618032786885246,1.3359016393442622,2.0865573770491803,3.487049180327869,263.6863333333333,270.88166666666666,106.56700000000001,97.50453333333333,510005.3333333333,242.54299999999998
165,19318.6,20472.9,23425.91,21440.929,21008.4,16838.1,16191.7,8.8,5.9,145828.0,161197.0,0.08,0.05,0.25,0.87,1.45,2.06,3.32,270.71,277.608,108.76,99.6483,540152.0,258.04400000000004,19181.966666666664,20355.066666666666,23425.91,21440.929,21117.066666666666,17060.399999999998,16027.566666666666,10.4,5.933333333333334,145157.0,160946.66666666666,0.07,0.02515625,0.17421875,0.840625,1.59078125,2.25796875,3.5533333333333332,268.5796666666667,275.5636666666667,108.18433333333333,99.05556666666666,539646.6666666666,253.45766666666668
166,19867.8,20979.2,23982.379,21617.828,21164.2,16728.5,16489.6,7.6,4.7,147712.0,161495.0,0.08,0.04,0.28,0.98,1.52,2.08,3.37,273.942,279.727,110.034,98.9955,536651.0,270.155,19680.966666666667,20806.133333333335,23982.379,21617.828,21227.933333333334,16864.966666666664,16380.733333333332,8.6,5.066666666666666,147239.0,161508.66666666666,0.09000000000000001,0.0496875,0.22578125000000002,0.7996875,1.32484375,1.93140625,3.238125,272.8863333333333,279.12899999999996,109.65466666666667,99.70116666666667,532576.0,266.3686666666667
167,20398.8,21471.0,24813.6,21988.737,21507.6,16610.8,16891.0,6.6,3.9,149781.0,162497.0,0.08,0.06,0.73,1.26,1.52,1.9,3.37,280.806,285.221,112.191,101.1948,547277.0,281.606,20226.766666666666,21310.033333333333,24813.6,21988.737,21425.866666666665,16676.899999999998,16815.0,6.733333333333333,4.2,149185.33333333334,162177.33333333334,0.08,0.05419354838709677,0.5317741935483871,1.1809677419354838,1.5333870967741934,1.9443548387096774,3.3091935483870967,278.71933333333334,283.42699999999996,111.48433333333332,100.93913333333334,547906.6666666666,277.51033333333334
168,20684.4,21721.3,25250.347,21932.71,21747.5,16127.2,17347.2,3.2,3.7,151346.0,164220.0,0.2,0.52,2.28,2.42,2.32,2.44,4.25,287.467,289.044,114.469,102.6732,574485.0,296.46,20615.36666666667,21664.533333333333,25250.347,21932.71,21633.5,16180.300000000001,17149.0,3.8333333333333335,3.8333333333333335,150742.33333333334,163915.33333333334,0.12,0.3093548387096774,1.464516129032258,1.8338709677419356,1.9511290322580646,2.258387096774194,3.9653225806451613,284.8446666666666,288.03299999999996,113.58166666666666,101.91120000000001,566173.0,291.31766666666664
